"0","1","TARGET_FLAG","TARGET_AMT"
0.927401546284852,0.0725984537151483,"0",5452.201717224
0.681575439243213,0.318424560756787,"0",5235.17064469451
0.734891465678327,0.265108534321673,"0",5634.57759471472
0.551305309062265,0.448694690937735,"0",6542.07997150761
0.590275803225043,0.409724196774957,"0",5745.3359557065
0.916170157432092,0.0838298425679084,"0",4898.63295845442
0.454435815853473,0.545564184146527,"1",4445.36161728981
0.985668013905995,0.0143319860940047,"0",4750.67035958305
0.942092296983793,0.0579077030162066,"0",5737.46761127996
0.623482612889008,0.376517387110992,"0",5387.15777995216
0.841164462972526,0.158835537027474,"0",6957.64194696607
0.935895271433953,0.0641047285660469,"0",5504.43842371602
0.598823268502822,0.401176731497178,"0",4060.62462854154
0.214277057601821,0.785722942398179,"1",5599.53007737535
0.418834072036978,0.581165927963022,"1",7272.52155679748
0.826985821265155,0.173014178734845,"0",5646.10572432198
0.908250589621606,0.0917494103783939,"0",7234.55227666088
0.97525297107436,0.0247470289256403,"0",6286.86298459256
0.755081904725067,0.244918095274933,"0",5870.45856355527
0.328904288855629,0.671095711144371,"1",5256.31548688399
0.601149611543082,0.398850388456918,"0",4517.31086248828
0.329975744796257,0.670024255203743,"1",5551.58849295525
0.723921970164155,0.276078029835845,"0",5523.60067660643
0.625089339200193,0.374910660799807,"0",5557.38777783884
0.721953234072258,0.278046765927742,"0",5378.83738937985
0.849675970804621,0.150324029195379,"0",5653.04478686875
0.956893978768765,0.0431060212312354,"0",5100.80642572676
0.451091866004694,0.548908133995306,"1",4797.74275202562
0.557683132592458,0.442316867407542,"0",6367.0787139862
0.534418246296421,0.465581753703579,"0",6731.27244281604
0.958231805932926,0.0417681940670743,"0",6247.56440499957
0.523780903085628,0.476219096914372,"0",5937.14227905485
0.465174437650956,0.534825562349044,"1",6642.90202670109
0.691108336624926,0.308891663375074,"0",5285.55194991338
0.703694988775559,0.29630501122444,"0",6255.11013517131
0.960036141809159,0.0399638581908406,"0",5603.66792298642
0.285218986353212,0.714781013646788,"1",6514.40670808049
0.93042932425732,0.0695706757426796,"0",6127.10167042827
0.908146678046215,0.0918533219537848,"0",6245.57338831034
0.95553141043949,0.0444685895605098,"0",6695.85028265274
0.890815806143304,0.109184193856696,"0",6523.23080731067
0.958401714398436,0.0415982856015635,"0",6223.12379672079
0.843727380881354,0.156272619118646,"0",7924.28491900892
0.991158616828626,0.00884138317137442,"0",5540.90280892683
0.692758404698573,0.307241595301427,"0",7128.01053624801
0.69063208177095,0.30936791822905,"0",5977.83468821389
0.878135742208389,0.121864257791611,"0",5493.43158966104
0.639446966737119,0.360553033262881,"0",4494.82719528106
0.513052736024881,0.486947263975119,"0",6116.73860065465
0.355013322573794,0.644986677426206,"1",6086.97750003674
0.35784620897383,0.64215379102617,"1",5576.17351009731
0.915558019131032,0.084441980868968,"0",7406.65082250773
0.843973024488527,0.156026975511473,"0",6586.77900916099
0.806076822767319,0.193923177232681,"0",5231.31877532115
0.918708604069899,0.0812913959301008,"0",4963.02470405476
0.537012841148253,0.462987158851747,"0",6013.91746743885
0.784514957037884,0.215485042962116,"0",6197.15337740283
0.33700674061418,0.66299325938582,"1",5408.52699672619
0.955372660267712,0.0446273397322876,"0",4138.84897518889
0.737324528526228,0.262675471473772,"0",5707.16799427242
0.877736389955478,0.122263610044522,"0",5450.21949398198
0.37667127245722,0.62332872754278,"1",5349.66802447415
0.956094297058974,0.0439057029410263,"0",5350.1292301242
0.975609035597276,0.0243909644027238,"0",5600.64274258278
0.343082713003861,0.656917286996139,"1",5921.05214978331
0.478778333177054,0.521221666822946,"1",3843.72074403798
0.828839333598639,0.17116066640136,"0",5508.10736840101
0.796613766758065,0.203386233241935,"0",4488.01060146336
0.202786201261004,0.797213798738996,"1",5170.22018588799
0.41675203482099,0.58324796517901,"1",4467.85371188718
0.565349483142044,0.434650516857956,"0",5342.99112022288
0.670370887975431,0.329629112024569,"0",6128.10175852502
0.555753605472512,0.444246394527488,"0",5064.55024737476
0.604520484231834,0.395479515768166,"0",5224.98097404792
0.731317861601845,0.268682138398156,"0",4994.63786390958
0.824733609288427,0.175266390711573,"0",5715.51403307224
0.883553664762998,0.116446335237002,"0",5329.67944867109
0.921839058493893,0.0781609415061069,"0",4404.00382471272
0.903006923914947,0.0969930760850529,"0",6748.10420998212
0.820303526690673,0.179696473309327,"0",4218.23801561281
0.929535502996505,0.0704644970034947,"0",5191.68109275012
0.869059154176988,0.130940845823012,"0",8138.50817749785
0.784205753075529,0.215794246924471,"0",7519.17513854962
0.229058246700082,0.770941753299918,"1",6142.60450419502
0.455232555984064,0.544767444015936,"1",6224.60739665886
0.949088023367099,0.0509119766329006,"0",5796.37279463311
0.88839923133661,0.11160076866339,"0",4437.40895390223
0.925686061541786,0.074313938458214,"0",4767.27743116707
0.251178625754844,0.748821374245156,"1",5473.47782158976
0.870602412383332,0.129397587616668,"0",4982.02161915122
0.842243370530116,0.157756629469884,"0",4377.85121282052
0.924320850701894,0.0756791492981059,"0",5627.26535357225
0.438865016152121,0.561134983847879,"1",5012.67023075519
0.82860537722698,0.17139462277302,"0",5904.40147702029
0.875361110779261,0.124638889220739,"0",4958.89418766266
0.602439559619426,0.397560440380574,"0",7895.36699608397
0.97772794212666,0.0222720578733399,"0",5680.1886934105
0.419118768933374,0.580881231066626,"1",6022.4636517644
0.570201887442478,0.429798112557522,"0",5836.97648968323
0.221167151513598,0.778832848486402,"1",6295.71456233554
0.438764876495707,0.561235123504293,"1",4196.86476974797
0.652687002660149,0.347312997339851,"0",6714.29219263632
0.568917812533175,0.431082187466825,"0",4046.98846492695
0.970231345860095,0.0297686541399046,"0",6340.13458691312
0.860552127623169,0.139447872376831,"0",4854.85633210114
0.512991650194629,0.487008349805371,"0",5314.56847856564
0.507281266351178,0.492718733648822,"0",5829.18582205334
0.780901571141403,0.219098428858597,"0",6037.38363584839
0.878093702038075,0.121906297961925,"0",4485.71492347082
0.680230104380423,0.319769895619577,"0",5392.27079754659
0.89189435993768,0.10810564006232,"0",4397.80534694886
0.301429189474221,0.698570810525779,"1",6972.63960784672
0.71404765530897,0.28595234469103,"0",5408.78104862905
0.940241802844832,0.0597581971551683,"0",7118.08110102937
0.853708769140693,0.146291230859307,"0",7649.3135774342
0.652628136859715,0.347371863140285,"0",6216.25256441183
0.892479706236724,0.107520293763276,"0",5979.1390715569
0.915513868785589,0.0844861312144109,"0",7519.32252339208
0.456953226260537,0.543046773739463,"1",7390.52254346817
0.839723931891968,0.160276068108032,"0",7260.91346146896
0.126596988549202,0.873403011450798,"1",6309.03058712713
0.728839814505274,0.271160185494726,"0",5028.65002678111
0.589009051965111,0.410990948034889,"0",3971.8773257376
0.451819849001642,0.548180150998358,"1",8429.57372249447
0.323467309307273,0.676532690692727,"1",5178.41302237732
0.249912810773905,0.750087189226095,"1",7901.59849635387
0.322713271430925,0.677286728569075,"1",5113.36065771534
0.458450114554879,0.541549885445121,"1",5518.91515510144
0.807185086331549,0.192814913668451,"0",8484.48473698572
0.818084963239581,0.181915036760419,"0",4783.44015188135
0.671042976354643,0.328957023645357,"0",6508.08502947344
0.643497977897079,0.356502022102921,"0",7244.93293332893
0.611052895058019,0.388947104941981,"0",5694.98694087954
0.943102072278692,0.0568979277213075,"0",5648.58396094583
0.93102883531881,0.0689711646811905,"0",4264.34476163336
0.825430391135456,0.174569608864544,"0",6266.2053623377
0.640831570153374,0.359168429846626,"0",7751.70025139864
0.48821554243844,0.51178445756156,"1",5052.55211867025
0.282729680388878,0.717270319611122,"1",5353.17199742226
0.759738458534516,0.240261541465484,"0",7135.5478390296
0.626906888202774,0.373093111797226,"0",4223.85213194298
0.902701636874238,0.0972983631257623,"0",6399.70002327086
0.491711630248126,0.508288369751874,"1",4909.73661301096
0.585825266034166,0.414174733965834,"0",6039.35779775732
0.723983352026374,0.276016647973626,"0",5999.43230866327
0.70750154536112,0.29249845463888,"0",5519.78398102191
0.854226464257024,0.145773535742976,"0",7953.56795919648
0.83533504738918,0.16466495261082,"0",7007.21749214589
0.582499183093944,0.417500816906056,"0",4870.96441432416
0.904228998037573,0.0957710019624267,"0",7163.33550985269
0.95553656696704,0.0444634330329602,"0",6160.1849174771
0.921848965700809,0.0781510342991909,"0",4645.96309151267
0.982789442572167,0.0172105574278332,"0",5678.20610411142
0.148229046117253,0.851770953882747,"1",5276.92181268384
0.97354556732014,0.0264544326798603,"0",8429.28628202852
0.944818095075474,0.0551819049245262,"0",5001.77633986796
0.923620748019266,0.0763792519807337,"0",5867.62400311602
0.972860041626631,0.0271399583733695,"0",6615.60963714571
0.762868317824618,0.237131682175382,"0",5512.79362202012
0.406581914139975,0.593418085860025,"1",5521.61002597426
0.410431524937183,0.589568475062817,"1",5588.54009810067
0.950517092741374,0.0494829072586262,"0",4065.58952917939
0.636428187022114,0.363571812977886,"0",7240.07291452573
0.629954221010817,0.370045778989183,"0",5065.89749978264
0.934804937811624,0.0651950621883755,"0",4436.92173396761
0.832361712489674,0.167638287510326,"0",6573.81523403445
0.967605726162184,0.0323942738378163,"0",7467.44177465839
0.970147516629678,0.0298524833703225,"0",5375.29934081407
0.950256629020838,0.0497433709791616,"0",5850.32187079562
0.572455164444836,0.427544835555164,"0",5605.42210861015
0.636807549328467,0.363192450671533,"0",5313.42063956937
0.895215368020426,0.104784631979574,"0",3934.78094567183
0.71159751439557,0.28840248560443,"0",4790.29961476393
0.425993507979991,0.574006492020009,"1",5096.63006429061
0.471113977611169,0.528886022388831,"1",4888.95354604784
0.666598318998496,0.333401681001504,"0",6318.31960010065
0.819655213448405,0.180344786551595,"0",7167.16136494148
0.961297599102471,0.0387024008975292,"0",5697.88965255411
0.934566974994505,0.0654330250054955,"0",5909.23584759598
0.462665181624509,0.537334818375491,"1",6392.5622794266
0.900675603149563,0.099324396850437,"0",6349.7728735725
0.988664496841316,0.0113355031586841,"0",6594.41313244414
0.80525030737305,0.19474969262695,"0",5307.36111925782
0.905800099704689,0.0941999002953108,"0",5411.23363702539
0.971442403792921,0.0285575962070785,"0",5651.39287315756
0.972670079876855,0.0273299201231451,"0",5994.64996665673
0.260681333390344,0.739318666609656,"1",6190.34260105316
0.966122920818564,0.0338770791814356,"0",5439.83883731393
0.808048360484582,0.191951639515418,"0",7045.17761277821
0.295994420501875,0.704005579498125,"1",5678.52835230915
0.772243972945518,0.227756027054482,"0",6254.94516343443
0.833816147498728,0.166183852501272,"0",5477.81581272656
0.597448053437406,0.402551946562594,"0",5455.66282110723
0.723209868279439,0.276790131720561,"0",4873.54895195135
0.577313628631396,0.422686371368604,"0",4935.73268055643
0.952721409099797,0.047278590900203,"0",4994.78598086616
0.492169197272752,0.507830802727248,"1",4561.93648400255
0.509683213224859,0.490316786775141,"0",5297.92733136395
0.464240119614872,0.535759880385128,"1",4448.70867983413
0.935340396778693,0.0646596032213074,"0",7788.3032280047
0.593873899407573,0.406126100592427,"0",5363.80528682448
0.59377830177213,0.40622169822787,"0",4016.50889921022
0.697055694530588,0.302944305469412,"0",5680.37161809886
0.859886846714665,0.140113153285336,"0",5094.18081793051
0.7292198860544,0.2707801139456,"0",6253.63235270127
0.353919162572228,0.646080837427772,"1",5206.02656195927
0.936268444107138,0.0637315558928617,"0",5792.72107078548
0.933876934973725,0.0661230650262748,"0",5174.20519524563
0.903404341523394,0.0965956584766064,"0",6693.96451385522
0.80163185679649,0.19836814320351,"0",4427.61004874575
0.888264873044811,0.111735126955189,"0",6587.12690558624
0.817295148833056,0.182704851166944,"0",5708.52912548142
0.918672097603814,0.0813279023961865,"0",5254.81938540542
0.895946347971424,0.104053652028576,"0",5860.82426407862
0.926671148643396,0.0733288513566037,"0",6608.59326385934
0.118660025797881,0.881339974202119,"1",6299.16316467828
0.557199476771336,0.442800523228664,"0",5239.63989800758
0.485735106481909,0.514264893518091,"1",5490.47492654979
0.947887090645297,0.0521129093547031,"0",6762.72869226707
0.718330229530352,0.281669770469648,"0",6308.97347320408
0.331847724662312,0.668152275337688,"1",5030.10761243461
0.892089178636809,0.107910821363191,"0",5841.66201118821
0.761831742576275,0.238168257423725,"0",7348.77137547884
0.327554283652523,0.672445716347477,"1",6482.47972741809
0.767558778842811,0.232441221157189,"0",7590.53929020027
0.732120134136287,0.267879865863713,"0",6637.52034628855
0.814755460775541,0.185244539224459,"0",5203.85298663873
0.84369922876058,0.15630077123942,"0",4869.19882533111
0.729305020652917,0.270694979347083,"0",6763.22433959184
0.727538304975161,0.272461695024839,"0",5400.43537588629
0.61691979416599,0.38308020583401,"0",5734.63341689778
0.615323997500331,0.384676002499669,"0",4895.79033668209
0.570788573792803,0.429211426207197,"0",4816.87935668851
0.97598051117067,0.0240194888293298,"0",6766.71951909274
0.645613831597784,0.354386168402216,"0",4795.70552423528
0.479624502553459,0.520375497446541,"1",3420.6643348628
0.240374981011879,0.759625018988121,"1",5676.05048174236
0.697686995023818,0.302313004976182,"0",6165.92255564798
0.781839146447947,0.218160853552053,"0",5004.10645953522
0.935270822180018,0.0647291778199818,"0",5271.80036769926
0.535890383224215,0.464109616775785,"0",5273.9134870605
0.965927717081139,0.0340722829188608,"0",7734.55393131085
0.583252138743591,0.416747861256409,"0",5244.1087852636
0.769033517677754,0.230966482322246,"0",6018.91644369436
0.522387604057009,0.477612395942991,"0",6539.50756936387
0.922949003362325,0.0770509966376751,"0",4683.73731147745
0.693339092849448,0.306660907150552,"0",4609.06351493638
0.750373068043454,0.249626931956546,"0",6807.61908199896
0.936777970326641,0.0632220296733586,"0",4716.70143183345
0.703808772581984,0.296191227418016,"0",4797.8908689822
0.619147738452781,0.380852261547219,"0",6393.60152849493
0.516221293764717,0.483778706235283,"0",4613.66329831162
0.529481291089854,0.470518708910146,"0",5435.70905303595
0.829441850972678,0.170558149027322,"0",5797.51220623923
0.554129893154907,0.445870106845093,"0",4981.67445484009
0.980654733662139,0.0193452663378608,"0",6207.61326767801
0.784280729239051,0.215719270760949,"0",6261.91830159886
0.267419528019181,0.732580471980819,"1",6524.06628972759
0.692287165645861,0.307712834354139,"0",4765.79048919276
0.949493192677025,0.0505068073229751,"0",5727.63426444877
0.0898311301455162,0.910168869854484,"1",5159.58950640789
0.774030968975936,0.225969031024064,"0",7475.87657262669
0.881324923602955,0.118675076397045,"0",5998.63200003519
0.739099185014259,0.260900814985741,"0",5020.43960339736
0.892679701157379,0.107320298842621,"0",6150.71632185146
0.461420754767507,0.538579245232493,"1",4976.84590173244
0.976588185635316,0.0234118143646837,"0",5417.40646656174
0.838694738989494,0.161305261010506,"0",4479.87748881921
0.38700870576387,0.61299129423613,"1",5129.93292156758
0.823608606150356,0.176391393849644,"0",4688.24979991246
0.791398833398919,0.20860116660108,"0",4563.27828499945
0.240531087599919,0.759468912400081,"1",5703.3307358143
0.634074058407198,0.365925941592802,"0",5636.99381856879
0.343236441377234,0.656763558622766,"1",5638.62887749968
0.797087862069863,0.202912137930137,"0",3673.1637786567
0.658010087659582,0.341989912340418,"0",6065.50161620231
0.663568841569874,0.336431158430126,"0",4109.19239034857
0.923607919453545,0.0763920805464552,"0",7309.45520899143
0.965049764764063,0.0349502352359369,"0",5066.20216108596
0.257838079046333,0.742161920953667,"1",5654.75418056006
0.840434389465384,0.159565610534616,"0",5305.0394269807
0.655371962647194,0.344628037352806,"0",6786.23040052251
0.650675856520076,0.349324143479924,"0",6101.10596893986
0.818386365887474,0.181613634112526,"0",7281.35408341781
0.495902301400365,0.504097698599635,"1",5286.19571419473
0.851795775804976,0.148204224195024,"0",6973.60452215462
0.940024781046607,0.0599752189533927,"0",4947.0701901993
0.376349049868094,0.623650950131906,"1",4373.53007646402
0.517407905580245,0.482592094419755,"0",8018.01209942301
0.655675137175378,0.344324862824622,"0",5199.07101068925
0.372117833886845,0.627882166113155,"1",5694.05646824635
0.977401119889759,0.0225988801102413,"0",6365.44328899825
0.955529390094948,0.0444706099050525,"0",4804.881227984
0.880313130056063,0.119686869943936,"0",5690.84465506105
0.928179675985541,0.0718203240144587,"0",6339.60921721048
0.945584307692713,0.0544156923072869,"0",5802.17244557376
0.812296281065934,0.187703718934066,"0",5030.99736728574
0.968432634877464,0.0315673651225359,"0",5251.0991442654
0.760959668212459,0.239040331787541,"0",6079.64767199985
0.199161917019957,0.800838082980043,"1",6956.59601382527
0.227141842736209,0.772858157263791,"1",5960.9941276006
0.9302513956696,0.0697486043303996,"0",6005.23195960393
0.36687518425507,0.63312481574493,"1",4644.65907422672
0.52484772701603,0.47515227298397,"0",6473.43789576777
0.786744034374408,0.213255965625592,"0",5851.30437199795
0.975501099481507,0.024498900518493,"0",6070.19629721157
0.928438088363077,0.0715619116369228,"0",6027.57593724471
0.326188772490349,0.673811227509651,"1",5230.12806726001
0.725137181538219,0.274862818461781,"0",5060.72439228598
0.910219348173815,0.0897806518261849,"0",5371.47348572529
0.35671384390083,0.64328615609917,"1",4947.01852768721
0.893850611975379,0.106149388024621,"0",4052.62241201661
0.700631906421484,0.299368093578516,"0",7862.71087906753
0.869216199194581,0.130783800805419,"0",4553.92336465567
0.672604344441474,0.327395655558526,"0",4749.97529884667
0.951609857724985,0.0483901422750155,"0",6609.58455850888
0.80177141975363,0.19822858024637,"0",6184.31207100536
0.78346047315958,0.21653952684042,"0",6215.62056955686
0.733850793490412,0.266149206509588,"0",6579.9880635708
0.458760769647769,0.541239230352231,"1",7832.76685376126
0.813311750135381,0.186688249864619,"0",5638.75940756184
0.841386800918373,0.158613199081627,"0",4332.9095266336
0.409888422149255,0.590111577850745,"1",4694.06964766965
0.987768062882185,0.0122319371178152,"0",7651.84311051307
0.769690640708047,0.230309359291953,"0",6935.65356102657
0.974554751336076,0.0254452486639244,"0",7462.58212191226
0.896828046048267,0.103171953951732,"0",7297.47466718133
0.912295670245129,0.0877043297548708,"0",7205.49466416951
0.76237513300469,0.23762486699531,"0",5012.11376141407
0.723085316523367,0.276914683476633,"0",7073.5918270453
0.69154291196194,0.30845708803806,"0",5059.88158065008
0.94665604508453,0.0533439549154695,"0",5548.58859472206
0.545987765696662,0.454012234303338,"0",5300.23688815762
0.593754195200241,0.406245804799759,"0",6124.93688855495
0.816383735659243,0.183616264340757,"0",4464.7094047907
0.933508313835576,0.0664916861644238,"0",4910.10979160666
0.404019549633861,0.595980450366139,"1",4110.98944503717
0.696661700113761,0.303338299886239,"0",6132.10944013099
0.937766827475735,0.0622331725242645,"0",6116.10399587756
0.833017888140544,0.166982111859456,"0",4696.42541556443
0.823055192200527,0.176944807799473,"0",7129.02747912506
0.954630477219671,0.0453695227803294,"0",5646.05442786695
0.539138441446023,0.460861558553977,"0",5604.32048071499
0.924362710293542,0.0756372897064581,"0",7289.12789626739
0.67081041034069,0.32918958965931,"0",5332.53086389063
0.709370330195988,0.290629669804012,"0",6016.54345496222
0.54184502440884,0.45815497559116,"0",4202.69006891613
0.548003160781012,0.451996839218988,"0",6337.27909754322
0.798657722648654,0.201342277351346,"0",6232.77458492068
0.9101963736946,0.0898036263054,"0",4994.01974785574
0.925734172607709,0.0742658273922908,"0",5277.57363829828
0.903752690709053,0.0962473092909474,"0",6562.16463569812
0.760645434579542,0.239354565420458,"0",4912.93555859869
0.979482176972709,0.020517823027291,"0",4613.01953403027
0.651596888166493,0.348403111833507,"0",6795.05486580975
0.988653335755504,0.011346664244496,"0",5336.18295379532
0.814750162474898,0.185249837525102,"0",6102.2878835538
0.923686024001972,0.0763139759980282,"0",5751.13487453303
0.217142729703549,0.782857270296451,"1",4684.20731057471
0.585480392146687,0.414519607853313,"0",6321.34514656135
0.981119436574183,0.018880563425817,"0",6306.69464999183
0.383980873321296,0.616019126678704,"1",4631.27554334631
0.6427166702926,0.3572833297074,"0",4276.63069686088
0.976492453824728,0.023507546175272,"0",6352.61920343814
0.681817368405478,0.318182631594522,"0",4072.28365426802
0.991641019640322,0.00835898035967834,"0",7075.94759494008
0.888840941822438,0.111159058177562,"0",7571.89833286214
0.395783472853859,0.604216527146141,"1",4920.28260747295
0.3729126015204,0.6270873984796,"1",6867.56758857079
0.188171804381086,0.811828195618914,"1",6587.80547759937
0.977712569186224,0.0222874308137756,"0",8190.58833964315
0.765648302308812,0.234351697691188,"0",5365.64818655712
0.540599707522922,0.459400292477078,"0",5484.64156604853
0.895044726394613,0.104955273605387,"0",4678.26288471371
0.741845383394993,0.258154616605007,"0",5290.22432473136
0.451042982910074,0.548957017089926,"1",4580.54597564513
0.714291533855734,0.285708466144266,"0",7218.92880445036
0.641537811237967,0.358462188762033,"0",5231.49254050525
0.973818280530863,0.0261817194691371,"0",6189.18894458885
0.978810940297257,0.0211890597027425,"0",6134.58767675484
0.977449756946412,0.0225502430535875,"0",5029.73777587515
0.695541930027954,0.304458069972046,"0",5225.38859431834
0.227934337501742,0.772065662498258,"1",6439.86816089844
0.948173761056223,0.0518262389437774,"0",5262.3310399595
0.942765167103104,0.057234832896896,"0",7730.90220746322
0.792999196452294,0.207000803547706,"0",5610.30269028694
0.811449747568913,0.188550252431087,"0",5542.56351608523
0.973004003527929,0.0269959964720707,"0",7027.69292182651
0.795458513406811,0.204541486593189,"0",5395.56656363588
0.908428808462526,0.091571191537474,"0",4546.263593145
0.844608952715984,0.155391047284016,"0",4725.70882180904
0.964150949434401,0.0358490505655993,"0",4197.2412903799
0.973622725152841,0.0263772748471592,"0",5337.48733713833
0.895585064653947,0.104414935346053,"0",5135.46235287964
0.841921836474071,0.158078163525929,"0",7051.19389796783
0.426841326683722,0.573158673316278,"1",5902.90610765584
0.2774484111173,0.7225515888827,"1",5903.91498919979
0.918667600904955,0.0813323990950451,"0",7448.40199049706
0.855768786749531,0.144231213250469,"0",6315.7111994717
0.629986702461458,0.370013297538542,"0",6393.87509015976
0.874167123312303,0.125832876687697,"0",6785.69115201875
0.52281787864047,0.47718212135953,"0",5316.36814317635
0.512774208315559,0.487225791684441,"0",5591.32808138175
0.644947566144108,0.355052433855893,"0",5787.22608114814
0.182331874768695,0.817668125231305,"1",7403.19961024288
0.966469865110294,0.0335301348897064,"0",5210.37334654327
0.711815529611319,0.288184470388681,"0",4867.79445900017
0.957169146187723,0.042830853812277,"0",5229.97995030343
0.981721524336334,0.0182784756636663,"0",7501.00344819463
0.980286634112294,0.0197133658877055,"0",4780.64003311683
0.628969662342549,0.371030337657451,"0",4340.54364991675
0.96772176122603,0.0322782387739695,"0",7061.50567128643
0.919658108457861,0.0803418915421395,"0",5155.96306473071
0.169184072825909,0.830815927174091,"1",6132.41483354843
0.406829066292622,0.593170933707378,"1",4739.7826522209
0.785029322783397,0.214970677216603,"0",4088.06985435036
0.674730433076412,0.325269566923588,"0",7007.89606415902
0.934689930913113,0.0653100690868868,"0",5618.46617045546
0.245681254518511,0.754318745481489,"1",4699.40809296026
0.924431855922082,0.0755681440779184,"0",7307.10452645056
0.939658324483096,0.0603416755169043,"0",4981.9703226962
0.755959828788785,0.244040171211215,"0",7522.20874634341
0.973784877917577,0.0262151220824235,"0",6328.85680111543
0.350528847401797,0.649471152598203,"1",6997.87136524931
0.132896811016445,0.867103188983555,"1",4724.00226960659
0.959977364432236,0.040022635567764,"0",5040.4143003993
0.570731046318225,0.429268953681775,"0",5007.60163903612
0.958964424956076,0.0410355750439238,"0",6154.07181178593
0.743855207137907,0.256144792862093,"0",3927.80780750739
0.806461517807463,0.193538482192537,"0",8064.90999456738
0.64427290085522,0.35572709914478,"0",5005.79281492114
0.242271843188298,0.757728156811702,"1",4991.18628558767
0.418743853525425,0.581256146474575,"1",5680.18026602035
0.76184376341658,0.23815623658342,"0",5481.09980938946
0.475009690470329,0.524990309529671,"1",5635.13369799878
0.819250150977076,0.180749849022924,"0",7440.81110233584
0.179528032644535,0.820471967355465,"1",6458.30970482496
0.482829817624633,0.517170182375367,"1",5369.63937943985
0.927942443272583,0.0720575567274166,"0",6539.65532026339
0.900743959572809,0.0992560404271911,"0",4559.60054686725
0.760436254056866,0.239563745943134,"0",5930.85032282566
0.862423648584362,0.137576351415637,"0",7821.07338636006
0.323666866297154,0.676333133702846,"1",4659.64459962392
0.784832633172321,0.215167366827679,"0",5164.5884826634
0.906270424372378,0.093729575627622,"0",5088.83394524975
0.624045452475963,0.375954547524037,"0",4816.44379926598
0.614406468590437,0.385593531409563,"0",5593.5042666244
0.759966652448634,0.240033347551366,"0",6840.63115677374
0.700544511085448,0.299455488914552,"0",4909.73661301096
0.239312701622177,0.760687298377823,"1",4519.09948978672
0.821684826244342,0.178315173755658,"0",6025.86393363128
0.394054085624404,0.605945914375596,"1",6939.67882952696
0.94571870294039,0.0542812970596097,"0",5223.81591421428
0.486487354591652,0.513512645408348,"1",5622.45736333819
0.751777290430573,0.248222709569427,"0",6079.45668597839
0.851392688121533,0.148607311878467,"0",6314.33756672219
0.758981613010191,0.241018386989809,"0",5885.62156222986
0.921051579515379,0.0789484204846205,"0",6618.87938895043
0.808727672951153,0.191272327048847,"0",4794.65592490926
